sim_number	sample_id	sim_file	m_kinetics_isotype_1_scheme_2_transition_2_parameter_1	m_kinetics_isotype_1_scheme_3_transition_2_parameter_1	Ca_transient_k_act
371	374	../simulations/n_vars_3\sim_data\sample_374\sim_output\1\sim_prot_1_1_r1.txt	342.8224278505705	397.6167560827777	0.1619144786640219
372	375	../simulations/n_vars_3\sim_data\sample_375\sim_output\1\sim_prot_1_1_r1.txt	474.6323557254916	889.4013013452201	0.08154802569650023
373	376	../simulations/n_vars_3\sim_data\sample_376\sim_output\1\sim_prot_1_1_r1.txt	146.7244699511932	156.422625542056	0.07446483178060481
374	377	../simulations/n_vars_3\sim_data\sample_377\sim_output\1\sim_prot_1_1_r1.txt	158.0226119286588	114.0736510671537	0.0425573090868042
375	378	../simulations/n_vars_3\sim_data\sample_378\sim_output\1\sim_prot_1_1_r1.txt	302.9517164407312	788.4010907484482	0.123879022285775
376	379	../simulations/n_vars_3\sim_data\sample_379\sim_output\1\sim_prot_1_1_r1.txt	339.9794007587251	137.0432793269823	0.04692401124475988
377	380	../simulations/n_vars_3\sim_data\sample_380\sim_output\1\sim_prot_1_1_r1.txt	68.77723929690083	511.8430012905768	0.1682828859833265
378	381	../simulations/n_vars_3\sim_data\sample_381\sim_output\1\sim_prot_1_1_r1.txt	153.3555642607945	369.6287572559077	0.03804525514597937
379	382	../simulations/n_vars_3\sim_data\sample_382\sim_output\1\sim_prot_1_1_r1.txt	562.1698941629049	130.3121425682776	0.02811734937343367
380	383	../simulations/n_vars_3\sim_data\sample_383\sim_output\1\sim_prot_1_1_r1.txt	90.30342349532245	142.5415459824344	0.2073987742152423
381	384	../simulations/n_vars_3\sim_data\sample_384\sim_output\1\sim_prot_1_1_r1.txt	545.9576833007201	303.1505147999711	0.03158928714665313
382	385	../simulations/n_vars_3\sim_data\sample_385\sim_output\1\sim_prot_1_1_r1.txt	121.3972796731299	528.480568423541	0.1927794783292695
383	386	../simulations/n_vars_3\sim_data\sample_386\sim_output\1\sim_prot_1_1_r1.txt	337.3355515671228	165.4697870906022	0.2292072207977674
384	387	../simulations/n_vars_3\sim_data\sample_387\sim_output\1\sim_prot_1_1_r1.txt	408.2505821438345	122.8300475358622	0.09518650710377852
385	388	../simulations/n_vars_3\sim_data\sample_388\sim_output\1\sim_prot_1_1_r1.txt	90.9888475461083	499.0794090560428	0.07665353898815248
386	389	../simulations/n_vars_3\sim_data\sample_389\sim_output\1\sim_prot_1_1_r1.txt	125.9099316906147	1007.329182563525	0.0834678711631131
387	390	../simulations/n_vars_3\sim_data\sample_390\sim_output\1\sim_prot_1_1_r1.txt	67.12703821947514	112.9031635228998	0.05571419759313233
388	391	../simulations/n_vars_3\sim_data\sample_391\sim_output\1\sim_prot_1_1_r1.txt	206.7498764319662	162.9390334205293	0.1293409109664777
389	392	../simulations/n_vars_3\sim_data\sample_392\sim_output\1\sim_prot_1_1_r1.txt	65.76649223616757	186.6042436897536	0.1565312882795976
390	393	../simulations/n_vars_3\sim_data\sample_393\sim_output\1\sim_prot_1_1_r1.txt	235.113705386875	426.8470779878868	0.06249355973910576
391	394	../simulations/n_vars_3\sim_data\sample_394\sim_output\1\sim_prot_1_1_r1.txt	78.77034055548643	885.3825467013039	0.05859041764439903
392	395	../simulations/n_vars_3\sim_data\sample_395\sim_output\1\sim_prot_1_1_r1.txt	201.2005993416442	1091.322664075651	0.25118560619366
393	396	../simulations/n_vars_3\sim_data\sample_396\sim_output\1\sim_prot_1_1_r1.txt	211.7369486684237	317.4538656359155	0.03412859378874664
394	397	../simulations/n_vars_3\sim_data\sample_397\sim_output\1\sim_prot_1_1_r1.txt	95.91238203944384	781.2004979854722	0.04120903032658901
395	398	../simulations/n_vars_3\sim_data\sample_398\sim_output\1\sim_prot_1_1_r1.txt	64.79496766492147	174.1816464101079	0.1819132516274593
396	399	../simulations/n_vars_3\sim_data\sample_399\sim_output\1\sim_prot_1_1_r1.txt	91.05902661022766	688.2842809858948	0.02777203327929061
397	400	../simulations/n_vars_3\sim_data\sample_400\sim_output\1\sim_prot_1_1_r1.txt	324.5808823201087	257.5446798504556	0.05222295052845947
398	401	../simulations/n_vars_3\sim_data\sample_401\sim_output\1\sim_prot_1_1_r1.txt	66.093435387747	215.6301314284431	0.03117022058456021
399	402	../simulations/n_vars_3\sim_data\sample_402\sim_output\1\sim_prot_1_1_r1.txt	388.5910790616069	340.3306071356205	0.1165536949851978
400	403	../simulations/n_vars_3\sim_data\sample_403\sim_output\1\sim_prot_1_1_r1.txt	596.9018274754748	1015.287192422477	0.02978009438410153
