sim_number	sample_id	sim_file	m_kinetics_isotype_1_scheme_2_transition_2_parameter_1	m_kinetics_isotype_1_scheme_3_transition_2_parameter_1	Ca_transient_k_act
216	218	../simulations/n_vars_3\sim_data\sample_218\sim_output\1\sim_prot_1_1_r1.txt	114.3653718577516	149.1298956579991	0.2165669652618547
217	219	../simulations/n_vars_3\sim_data\sample_219\sim_output\1\sim_prot_1_1_r1.txt	126.5195189058368	752.4090143318834	0.2029292091295067
218	220	../simulations/n_vars_3\sim_data\sample_220\sim_output\1\sim_prot_1_1_r1.txt	158.2453155396115	992.3036076995994	0.2531698397705743
219	221	../simulations/n_vars_3\sim_data\sample_221\sim_output\1\sim_prot_1_1_r1.txt	141.8294741131212	131.9558534699305	0.05175449933584804
220	222	../simulations/n_vars_3\sim_data\sample_222\sim_output\1\sim_prot_1_1_r1.txt	477.2056380952463	158.6441324046301	0.04428556136810878
221	223	../simulations/n_vars_3\sim_data\sample_223\sim_output\1\sim_prot_1_1_r1.txt	348.7727553838394	936.4376825601875	0.0862779235349553
222	224	../simulations/n_vars_3\sim_data\sample_224\sim_output\1\sim_prot_1_1_r1.txt	539.8908455009562	310.0916644370438	0.06171259803620095
223	225	../simulations/n_vars_3\sim_data\sample_225\sim_output\1\sim_prot_1_1_r1.txt	115.0175688648554	191.0300571966385	0.1503479760597442
224	226	../simulations/n_vars_3\sim_data\sample_226\sim_output\1\sim_prot_1_1_r1.txt	392.5925219668647	206.4721803980734	0.09258350911886164
225	227	../simulations/n_vars_3\sim_data\sample_227\sim_output\1\sim_prot_1_1_r1.txt	112.7626302691265	986.9477914472039	0.171451978145569
226	228	../simulations/n_vars_3\sim_data\sample_228\sim_output\1\sim_prot_1_1_r1.txt	590.4230176111611	144.2700668618745	0.06343861320545084
227	229	../simulations/n_vars_3\sim_data\sample_229\sim_output\1\sim_prot_1_1_r1.txt	622.5419247646619	406.9213520614895	0.03439616942544551
228	230	../simulations/n_vars_3\sim_data\sample_230\sim_output\1\sim_prot_1_1_r1.txt	285.1924481924644	436.9778550738572	0.2450436477652623
229	231	../simulations/n_vars_3\sim_data\sample_231\sim_output\1\sim_prot_1_1_r1.txt	532.8117383041106	695.8646156781958	0.07557942707027307
230	232	../simulations/n_vars_3\sim_data\sample_232\sim_output\1\sim_prot_1_1_r1.txt	372.6514300472286	591.2556735160626	0.2280817276228995
231	233	../simulations/n_vars_3\sim_data\sample_233\sim_output\1\sim_prot_1_1_r1.txt	134.3274420643851	962.767349159951	0.03725009314554847
232	234	../simulations/n_vars_3\sim_data\sample_234\sim_output\1\sim_prot_1_1_r1.txt	334.9985967486417	411.2974151125201	0.09900254532364934
233	235	../simulations/n_vars_3\sim_data\sample_235\sim_output\1\sim_prot_1_1_r1.txt	331.4359540382048	547.8086509316618	0.0924151562482428
234	236	../simulations/n_vars_3\sim_data\sample_236\sim_output\1\sim_prot_1_1_r1.txt	63.52697098825114	209.8834835288659	0.0899656998504636
235	237	../simulations/n_vars_3\sim_data\sample_237\sim_output\1\sim_prot_1_1_r1.txt	628.5828544235534	498.2307921036456	0.1754798137330494
236	238	../simulations/n_vars_3\sim_data\sample_238\sim_output\1\sim_prot_1_1_r1.txt	161.5819567380946	407.9352011363019	0.05957652540972241
237	239	../simulations/n_vars_3\sim_data\sample_239\sim_output\1\sim_prot_1_1_r1.txt	115.993848268234	1002.983044542597	0.1041064836763769
238	240	../simulations/n_vars_3\sim_data\sample_240\sim_output\1\sim_prot_1_1_r1.txt	479.6008822911116	288.6194810393637	0.05371271264330758
239	241	../simulations/n_vars_3\sim_data\sample_241\sim_output\1\sim_prot_1_1_r1.txt	554.7641048730654	154.4156421764391	0.1914646283831931
240	242	../simulations/n_vars_3\sim_data\sample_242\sim_output\1\sim_prot_1_1_r1.txt	77.31229206368224	563.1763693445673	0.08755970093538101
241	243	../simulations/n_vars_3\sim_data\sample_243\sim_output\1\sim_prot_1_1_r1.txt	232.7415093562189	213.6937007295132	0.0400233274817858
242	244	../simulations/n_vars_3\sim_data\sample_244\sim_output\1\sim_prot_1_1_r1.txt	111.0756076549301	265.2757245413105	0.06429251110302384
243	245	../simulations/n_vars_3\sim_data\sample_245\sim_output\1\sim_prot_1_1_r1.txt	183.4121886524347	172.7438351465315	0.05001880230529792
244	246	../simulations/n_vars_3\sim_data\sample_246\sim_output\1\sim_prot_1_1_r1.txt	150.9415660859333	606.9837690335378	0.04524747303197359
245	247	../simulations/n_vars_3\sim_data\sample_247\sim_output\1\sim_prot_1_1_r1.txt	210.8352296775339	248.2097731866245	0.05019378777555331
246	248	../simulations/n_vars_3\sim_data\sample_248\sim_output\1\sim_prot_1_1_r1.txt	368.8813499734198	892.9449869476728	0.05732042773540362
247	249	../simulations/n_vars_3\sim_data\sample_249\sim_output\1\sim_prot_1_1_r1.txt	171.6905094321035	550.6528492723564	0.1466141008972933
248	250	../simulations/n_vars_3\sim_data\sample_250\sim_output\1\sim_prot_1_1_r1.txt	69.60537166645099	863.4579937981683	0.07868102776456036
249	251	../simulations/n_vars_3\sim_data\sample_251\sim_output\1\sim_prot_1_1_r1.txt	482.6215460487477	139.4196450780591	0.1200246054346425
250	252	../simulations/n_vars_3\sim_data\sample_252\sim_output\1\sim_prot_1_1_r1.txt	76.15528695398596	232.3891009814752	0.1065919468214263
251	253	../simulations/n_vars_3\sim_data\sample_253\sim_output\1\sim_prot_1_1_r1.txt	298.8053345161679	253.2760928888569	0.1117407613611609
252	254	../simulations/n_vars_3\sim_data\sample_254\sim_output\1\sim_prot_1_1_r1.txt	354.605246290067	996.4716678379881	0.16255931569836
253	255	../simulations/n_vars_3\sim_data\sample_255\sim_output\1\sim_prot_1_1_r1.txt	401.9106954423404	594.5925312817805	0.1179427867275755
254	256	../simulations/n_vars_3\sim_data\sample_256\sim_output\1\sim_prot_1_1_r1.txt	259.8469324277416	400.0574657844085	0.1111699344975553
255	257	../simulations/n_vars_3\sim_data\sample_257\sim_output\1\sim_prot_1_1_r1.txt	119.8771086575502	197.7521099238061	0.0898013657100606
256	258	../simulations/n_vars_3\sim_data\sample_258\sim_output\1\sim_prot_1_1_r1.txt	253.0729816821174	269.3137293575425	0.1366993220733123
257	259	../simulations/n_vars_3\sim_data\sample_259\sim_output\1\sim_prot_1_1_r1.txt	72.278739880657	546.2784325762517	0.05151711040190862
258	260	../simulations/n_vars_3\sim_data\sample_260\sim_output\1\sim_prot_1_1_r1.txt	241.7949957150708	650.5704640551471	0.05446253233083813
259	261	../simulations/n_vars_3\sim_data\sample_261\sim_output\1\sim_prot_1_1_r1.txt	104.8129324944829	399.3679504867166	0.1463635368993054
260	262	../simulations/n_vars_3\sim_data\sample_262\sim_output\1\sim_prot_1_1_r1.txt	110.4360573117491	287.3828074399464	0.03774757031439577
261	263	../simulations/n_vars_3\sim_data\sample_263\sim_output\1\sim_prot_1_1_r1.txt	280.8674701853936	728.0078883509765	0.1256088421810153
262	264	../simulations/n_vars_3\sim_data\sample_264\sim_output\1\sim_prot_1_1_r1.txt	86.02181161516829	283.9348700943341	0.0259642396467969
263	265	../simulations/n_vars_3\sim_data\sample_265\sim_output\1\sim_prot_1_1_r1.txt	102.2088792305368	354.6909220117844	0.1769791035104878
264	266	../simulations/n_vars_3\sim_data\sample_266\sim_output\1\sim_prot_1_1_r1.txt	117.403448634223	920.3288850589726	0.03982345900696044
265	267	../simulations/n_vars_3\sim_data\sample_267\sim_output\1\sim_prot_1_1_r1.txt	352.4408079693567	150.1040979874728	0.03906558054291351
266	268	../simulations/n_vars_3\sim_data\sample_268\sim_output\1\sim_prot_1_1_r1.txt	93.77429717239714	374.0155827954651	0.03819775642152044
267	269	../simulations/n_vars_3\sim_data\sample_269\sim_output\1\sim_prot_1_1_r1.txt	157.0451304722975	311.8267703891926	0.2259159019023852
268	270	../simulations/n_vars_3\sim_data\sample_270\sim_output\1\sim_prot_1_1_r1.txt	267.3785255571775	970.7238943818079	0.04402577065894978
269	271	../simulations/n_vars_3\sim_data\sample_271\sim_output\1\sim_prot_1_1_r1.txt	122.8435092328936	759.599550377707	0.0329512113119818
270	272	../simulations/n_vars_3\sim_data\sample_272\sim_output\1\sim_prot_1_1_r1.txt	72.94833238496552	237.244992966398	0.06475096535551336
271	273	../simulations/n_vars_3\sim_data\sample_273\sim_output\1\sim_prot_1_1_r1.txt	274.6721237554536	532.8411723325104	0.08732355796312068
272	274	../simulations/n_vars_3\sim_data\sample_274\sim_output\1\sim_prot_1_1_r1.txt	233.8579064108839	145.1445692138057	0.196880113829451
273	275	../simulations/n_vars_3\sim_data\sample_275\sim_output\1\sim_prot_1_1_r1.txt	155.5314617244075	827.2522234309256	0.02995172005515247
274	276	../simulations/n_vars_3\sim_data\sample_276\sim_output\1\sim_prot_1_1_r1.txt	108.3350993849316	896.8538335267698	0.1024480677946103
275	277	../simulations/n_vars_3\sim_data\sample_277\sim_output\1\sim_prot_1_1_r1.txt	543.2740289334997	115.0919672352844	0.2230289406271962
276	278	../simulations/n_vars_3\sim_data\sample_278\sim_output\1\sim_prot_1_1_r1.txt	96.71925178457535	1098.137260468603	0.05649939028684921
277	279	../simulations/n_vars_3\sim_data\sample_279\sim_output\1\sim_prot_1_1_r1.txt	414.4933621438062	351.7418670928727	0.1559495903827262
278	280	../simulations/n_vars_3\sim_data\sample_280\sim_output\1\sim_prot_1_1_r1.txt	230.6543628211912	685.0243945482872	0.1649066950077359
279	281	../simulations/n_vars_3\sim_data\sample_281\sim_output\1\sim_prot_1_1_r1.txt	103.5014448444587	343.4406720185374	0.1001789081818478
280	282	../simulations/n_vars_3\sim_data\sample_282\sim_output\1\sim_prot_1_1_r1.txt	377.1594701046928	315.8617040881027	0.07350737487559372
281	283	../simulations/n_vars_3\sim_data\sample_283\sim_output\1\sim_prot_1_1_r1.txt	593.3632385845693	451.1738964396693	0.04820283806525297
282	284	../simulations/n_vars_3\sim_data\sample_284\sim_output\1\sim_prot_1_1_r1.txt	321.8182993798893	273.1262456962951	0.0681572308613714
283	285	../simulations/n_vars_3\sim_data\sample_285\sim_output\1\sim_prot_1_1_r1.txt	122.0756058511165	909.4359623471285	0.05511664218986757
284	286	../simulations/n_vars_3\sim_data\sample_286\sim_output\1\sim_prot_1_1_r1.txt	112.3685149610972	160.4475182270484	0.05492649492721029
285	287	../simulations/n_vars_3\sim_data\sample_287\sim_output\1\sim_prot_1_1_r1.txt	65.1858536275622	663.7025778525516	0.03367630482147834
286	288	../simulations/n_vars_3\sim_data\sample_288\sim_output\1\sim_prot_1_1_r1.txt	413.6136961284985	244.0108590502981	0.03763250018780601
287	289	../simulations/n_vars_3\sim_data\sample_289\sim_output\1\sim_prot_1_1_r1.txt	64.57844790048816	943.3923083974314	0.1633563400210391
288	290	../simulations/n_vars_3\sim_data\sample_290\sim_output\1\sim_prot_1_1_r1.txt	73.3120914457607	118.1268193947276	0.04029042254925853
289	291	../simulations/n_vars_3\sim_data\sample_291\sim_output\1\sim_prot_1_1_r1.txt	152.3885002298709	699.08769981578	0.06657847261907235
290	292	../simulations/n_vars_3\sim_data\sample_292\sim_output\1\sim_prot_1_1_r1.txt	216.9530068459662	127.9114357996872	0.05417714225087233
291	293	../simulations/n_vars_3\sim_data\sample_293\sim_output\1\sim_prot_1_1_r1.txt	200.6460620468161	111.4630694335954	0.04972318628081392
292	294	../simulations/n_vars_3\sim_data\sample_294\sim_output\1\sim_prot_1_1_r1.txt	186.0643846134979	434.1539053425797	0.0661642218063263
293	295	../simulations/n_vars_3\sim_data\sample_295\sim_output\1\sim_prot_1_1_r1.txt	364.7050548970048	384.3712398619338	0.2096929639820245
294	296	../simulations/n_vars_3\sim_data\sample_296\sim_output\1\sim_prot_1_1_r1.txt	127.8725737861872	183.703313297374	0.04854798949055993
295	297	../simulations/n_vars_3\sim_data\sample_297\sim_output\1\sim_prot_1_1_r1.txt	71.67618488459826	539.758929150888	0.07618904973116766
296	298	../simulations/n_vars_3\sim_data\sample_298\sim_output\1\sim_prot_1_1_r1.txt	113.30342041844	166.9398081233703	0.1077781220788967
297	299	../simulations/n_vars_3\sim_data\sample_299\sim_output\1\sim_prot_1_1_r1.txt	76.54384868834242	457.8353769542445	0.1679480576383386
298	301	../simulations/n_vars_3\sim_data\sample_301\sim_output\1\sim_prot_1_1_r1.txt	301.3061761941652	674.201424332986	0.2048097318689518
299	302	../simulations/n_vars_3\sim_data\sample_302\sim_output\1\sim_prot_1_1_r1.txt	88.94424736932153	531.713926566974	0.2438829803099573
300	303	../simulations/n_vars_3\sim_data\sample_303\sim_output\1\sim_prot_1_1_r1.txt	75.34626562168903	255.2867856541341	0.04285187241400564
