sim_number	sample_id	sim_file	m_kinetics_isotype_1_scheme_2_transition_2_parameter_1
341	343	../simulations/n_vars_1\sim_data\sample_343\sim_output\1\sim_prot_1_1_r1.txt	115.3010472881117
342	344	../simulations/n_vars_1\sim_data\sample_344\sim_output\1\sim_prot_1_1_r1.txt	351.3876576043689
343	345	../simulations/n_vars_1\sim_data\sample_345\sim_output\1\sim_prot_1_1_r1.txt	73.03583350345905
344	346	../simulations/n_vars_1\sim_data\sample_346\sim_output\1\sim_prot_1_1_r1.txt	84.82185688756687
345	347	../simulations/n_vars_1\sim_data\sample_347\sim_output\1\sim_prot_1_1_r1.txt	195.2319814953367
346	348	../simulations/n_vars_1\sim_data\sample_348\sim_output\1\sim_prot_1_1_r1.txt	113.8908553454346
347	349	../simulations/n_vars_1\sim_data\sample_349\sim_output\1\sim_prot_1_1_r1.txt	92.8574666450265
348	350	../simulations/n_vars_1\sim_data\sample_350\sim_output\1\sim_prot_1_1_r1.txt	98.6850613166055
349	351	../simulations/n_vars_1\sim_data\sample_351\sim_output\1\sim_prot_1_1_r1.txt	324.1545688759243
350	352	../simulations/n_vars_1\sim_data\sample_352\sim_output\1\sim_prot_1_1_r1.txt	135.2437836698223
351	353	../simulations/n_vars_1\sim_data\sample_353\sim_output\1\sim_prot_1_1_r1.txt	205.3595199055293
352	354	../simulations/n_vars_1\sim_data\sample_354\sim_output\1\sim_prot_1_1_r1.txt	276.5198493546667
353	355	../simulations/n_vars_1\sim_data\sample_355\sim_output\1\sim_prot_1_1_r1.txt	134.2318611368392
354	356	../simulations/n_vars_1\sim_data\sample_356\sim_output\1\sim_prot_1_1_r1.txt	263.3569547352814
355	357	../simulations/n_vars_1\sim_data\sample_357\sim_output\1\sim_prot_1_1_r1.txt	248.1153871523285
356	358	../simulations/n_vars_1\sim_data\sample_358\sim_output\1\sim_prot_1_1_r1.txt	202.9583398820569
357	359	../simulations/n_vars_1\sim_data\sample_359\sim_output\1\sim_prot_1_1_r1.txt	234.7099689994494
358	360	../simulations/n_vars_1\sim_data\sample_360\sim_output\1\sim_prot_1_1_r1.txt	216.7669345354111
359	361	../simulations/n_vars_1\sim_data\sample_361\sim_output\1\sim_prot_1_1_r1.txt	486.6277835080231
360	362	../simulations/n_vars_1\sim_data\sample_362\sim_output\1\sim_prot_1_1_r1.txt	66.67734856688352
361	363	../simulations/n_vars_1\sim_data\sample_363\sim_output\1\sim_prot_1_1_r1.txt	146.9611022020203
362	364	../simulations/n_vars_1\sim_data\sample_364\sim_output\1\sim_prot_1_1_r1.txt	69.85817664641404
363	365	../simulations/n_vars_1\sim_data\sample_365\sim_output\1\sim_prot_1_1_r1.txt	399.1223173836564
364	366	../simulations/n_vars_1\sim_data\sample_366\sim_output\1\sim_prot_1_1_r1.txt	87.1697086882467
365	367	../simulations/n_vars_1\sim_data\sample_367\sim_output\1\sim_prot_1_1_r1.txt	173.3282579111675
366	369	../simulations/n_vars_1\sim_data\sample_369\sim_output\1\sim_prot_1_1_r1.txt	113.1333280560943
367	370	../simulations/n_vars_1\sim_data\sample_370\sim_output\1\sim_prot_1_1_r1.txt	165.3475113336035
368	371	../simulations/n_vars_1\sim_data\sample_371\sim_output\1\sim_prot_1_1_r1.txt	77.91998461693369
369	372	../simulations/n_vars_1\sim_data\sample_372\sim_output\1\sim_prot_1_1_r1.txt	140.3958652015908
370	373	../simulations/n_vars_1\sim_data\sample_373\sim_output\1\sim_prot_1_1_r1.txt	82.38081578382142
371	374	../simulations/n_vars_1\sim_data\sample_374\sim_output\1\sim_prot_1_1_r1.txt	626.1474912903959
372	375	../simulations/n_vars_1\sim_data\sample_375\sim_output\1\sim_prot_1_1_r1.txt	113.3670073300222
373	376	../simulations/n_vars_1\sim_data\sample_376\sim_output\1\sim_prot_1_1_r1.txt	90.4903659657834
374	377	../simulations/n_vars_1\sim_data\sample_377\sim_output\1\sim_prot_1_1_r1.txt	279.8385037325148
375	378	../simulations/n_vars_1\sim_data\sample_378\sim_output\1\sim_prot_1_1_r1.txt	547.0967911455714
376	379	../simulations/n_vars_1\sim_data\sample_379\sim_output\1\sim_prot_1_1_r1.txt	91.06231781998277
377	380	../simulations/n_vars_1\sim_data\sample_380\sim_output\1\sim_prot_1_1_r1.txt	194.176630489337
378	381	../simulations/n_vars_1\sim_data\sample_381\sim_output\1\sim_prot_1_1_r1.txt	520.8018699636013
379	382	../simulations/n_vars_1\sim_data\sample_382\sim_output\1\sim_prot_1_1_r1.txt	100.2501658456121
380	383	../simulations/n_vars_1\sim_data\sample_383\sim_output\1\sim_prot_1_1_r1.txt	69.53725592191006
381	384	../simulations/n_vars_1\sim_data\sample_384\sim_output\1\sim_prot_1_1_r1.txt	246.0653653719155
382	385	../simulations/n_vars_1\sim_data\sample_385\sim_output\1\sim_prot_1_1_r1.txt	78.31277283967295
383	386	../simulations/n_vars_1\sim_data\sample_386\sim_output\1\sim_prot_1_1_r1.txt	406.9610322329805
384	387	../simulations/n_vars_1\sim_data\sample_387\sim_output\1\sim_prot_1_1_r1.txt	282.2566265529017
385	388	../simulations/n_vars_1\sim_data\sample_388\sim_output\1\sim_prot_1_1_r1.txt	344.6800130118496
386	389	../simulations/n_vars_1\sim_data\sample_389\sim_output\1\sim_prot_1_1_r1.txt	230.5577769128645
387	390	../simulations/n_vars_1\sim_data\sample_390\sim_output\1\sim_prot_1_1_r1.txt	297.8033119681977
388	391	../simulations/n_vars_1\sim_data\sample_391\sim_output\1\sim_prot_1_1_r1.txt	125.1853128678304
389	392	../simulations/n_vars_1\sim_data\sample_392\sim_output\1\sim_prot_1_1_r1.txt	160.4687699947689
390	393	../simulations/n_vars_1\sim_data\sample_393\sim_output\1\sim_prot_1_1_r1.txt	86.0292189974702
391	394	../simulations/n_vars_1\sim_data\sample_394\sim_output\1\sim_prot_1_1_r1.txt	262.4475701980343
392	395	../simulations/n_vars_1\sim_data\sample_395\sim_output\1\sim_prot_1_1_r1.txt	398.6795936066749
393	396	../simulations/n_vars_1\sim_data\sample_396\sim_output\1\sim_prot_1_1_r1.txt	286.8997568127946
394	397	../simulations/n_vars_1\sim_data\sample_397\sim_output\1\sim_prot_1_1_r1.txt	88.55561384884977
395	398	../simulations/n_vars_1\sim_data\sample_398\sim_output\1\sim_prot_1_1_r1.txt	77.54669727177705
396	399	../simulations/n_vars_1\sim_data\sample_399\sim_output\1\sim_prot_1_1_r1.txt	65.12635600098015
397	400	../simulations/n_vars_1\sim_data\sample_400\sim_output\1\sim_prot_1_1_r1.txt	154.4342078015845
398	401	../simulations/n_vars_1\sim_data\sample_401\sim_output\1\sim_prot_1_1_r1.txt	130.6420058585448
399	402	../simulations/n_vars_1\sim_data\sample_402\sim_output\1\sim_prot_1_1_r1.txt	152.7806167661323
400	403	../simulations/n_vars_1\sim_data\sample_403\sim_output\1\sim_prot_1_1_r1.txt	121.7261142808285
