sim_number	sample_id	sim_file	m_kinetics_isotype_1_scheme_2_transition_2_parameter_1
948	953	../simulations/n_vars_1\sim_data\sample_953\sim_output\1\sim_prot_1_1_r1.txt	64.74437274825836
949	954	../simulations/n_vars_1\sim_data\sample_954\sim_output\1\sim_prot_1_1_r1.txt	541.676946949848
950	955	../simulations/n_vars_1\sim_data\sample_955\sim_output\1\sim_prot_1_1_r1.txt	71.57999928653093
951	956	../simulations/n_vars_1\sim_data\sample_956\sim_output\1\sim_prot_1_1_r1.txt	97.58689213588683
952	957	../simulations/n_vars_1\sim_data\sample_957\sim_output\1\sim_prot_1_1_r1.txt	215.5275514365163
953	958	../simulations/n_vars_1\sim_data\sample_958\sim_output\1\sim_prot_1_1_r1.txt	86.39032521699232
954	959	../simulations/n_vars_1\sim_data\sample_959\sim_output\1\sim_prot_1_1_r1.txt	274.0408972199746
955	960	../simulations/n_vars_1\sim_data\sample_960\sim_output\1\sim_prot_1_1_r1.txt	78.83360219856317
956	961	../simulations/n_vars_1\sim_data\sample_961\sim_output\1\sim_prot_1_1_r1.txt	553.7043590053291
957	962	../simulations/n_vars_1\sim_data\sample_962\sim_output\1\sim_prot_1_1_r1.txt	189.9641603653558
958	963	../simulations/n_vars_1\sim_data\sample_963\sim_output\1\sim_prot_1_1_r1.txt	229.2305572274226
959	964	../simulations/n_vars_1\sim_data\sample_964\sim_output\1\sim_prot_1_1_r1.txt	506.9712727850161
960	965	../simulations/n_vars_1\sim_data\sample_965\sim_output\1\sim_prot_1_1_r1.txt	561.1502096172167
961	966	../simulations/n_vars_1\sim_data\sample_966\sim_output\1\sim_prot_1_1_r1.txt	68.67867733843333
962	967	../simulations/n_vars_1\sim_data\sample_967\sim_output\1\sim_prot_1_1_r1.txt	65.2456839454869
963	968	../simulations/n_vars_1\sim_data\sample_968\sim_output\1\sim_prot_1_1_r1.txt	198.2024919281183
964	969	../simulations/n_vars_1\sim_data\sample_969\sim_output\1\sim_prot_1_1_r1.txt	143.4750933482869
965	970	../simulations/n_vars_1\sim_data\sample_970\sim_output\1\sim_prot_1_1_r1.txt	524.5689873218967
966	971	../simulations/n_vars_1\sim_data\sample_971\sim_output\1\sim_prot_1_1_r1.txt	397.2321171370518
967	972	../simulations/n_vars_1\sim_data\sample_972\sim_output\1\sim_prot_1_1_r1.txt	108.6739782100746
968	973	../simulations/n_vars_1\sim_data\sample_973\sim_output\1\sim_prot_1_1_r1.txt	166.1490067829237
969	974	../simulations/n_vars_1\sim_data\sample_974\sim_output\1\sim_prot_1_1_r1.txt	164.4254252422545
970	975	../simulations/n_vars_1\sim_data\sample_975\sim_output\1\sim_prot_1_1_r1.txt	411.5525784411746
971	976	../simulations/n_vars_1\sim_data\sample_976\sim_output\1\sim_prot_1_1_r1.txt	338.6713176719171
972	977	../simulations/n_vars_1\sim_data\sample_977\sim_output\1\sim_prot_1_1_r1.txt	115.5622489911898
973	978	../simulations/n_vars_1\sim_data\sample_978\sim_output\1\sim_prot_1_1_r1.txt	102.116954158414
974	979	../simulations/n_vars_1\sim_data\sample_979\sim_output\1\sim_prot_1_1_r1.txt	238.4572726548165
975	980	../simulations/n_vars_1\sim_data\sample_980\sim_output\1\sim_prot_1_1_r1.txt	179.3023394813769
976	981	../simulations/n_vars_1\sim_data\sample_981\sim_output\1\sim_prot_1_1_r1.txt	106.1615710306819
977	982	../simulations/n_vars_1\sim_data\sample_982\sim_output\1\sim_prot_1_1_r1.txt	105.8420820184145
978	983	../simulations/n_vars_1\sim_data\sample_983\sim_output\1\sim_prot_1_1_r1.txt	342.898837300603
979	984	../simulations/n_vars_1\sim_data\sample_984\sim_output\1\sim_prot_1_1_r1.txt	415.6495545259677
980	985	../simulations/n_vars_1\sim_data\sample_985\sim_output\1\sim_prot_1_1_r1.txt	475.0148659266173
981	986	../simulations/n_vars_1\sim_data\sample_986\sim_output\1\sim_prot_1_1_r1.txt	423.0806272890008
982	992	../simulations/n_vars_1\sim_data\sample_992\sim_output\1\sim_prot_1_1_r1.txt	85.20277277057788
983	994	../simulations/n_vars_1\sim_data\sample_994\sim_output\1\sim_prot_1_1_r1.txt	218.1756996221669
984	995	../simulations/n_vars_1\sim_data\sample_995\sim_output\1\sim_prot_1_1_r1.txt	410.124386554886
985	998	../simulations/n_vars_1\sim_data\sample_998\sim_output\1\sim_prot_1_1_r1.txt	469.9062587158627
986	999	../simulations/n_vars_1\sim_data\sample_999\sim_output\1\sim_prot_1_1_r1.txt	104.7524844820656
987	1000	../simulations/n_vars_1\sim_data\sample_1000\sim_output\1\sim_prot_1_1_r1.txt	186.2376669822385
