sim_number	sample_id	sim_file	m_kinetics_isotype_1_scheme_2_transition_2_parameter_1
145	145	../simulations/n_vars_1\sim_data\sample_145\sim_output\1\sim_prot_1_1_r1.txt	425.1321320316547
146	146	../simulations/n_vars_1\sim_data\sample_146\sim_output\1\sim_prot_1_1_r1.txt	104.0506770242976
147	147	../simulations/n_vars_1\sim_data\sample_147\sim_output\1\sim_prot_1_1_r1.txt	93.48350544904314
148	148	../simulations/n_vars_1\sim_data\sample_148\sim_output\1\sim_prot_1_1_r1.txt	273.0619730142654
149	149	../simulations/n_vars_1\sim_data\sample_149\sim_output\1\sim_prot_1_1_r1.txt	84.2372860116211
150	150	../simulations/n_vars_1\sim_data\sample_150\sim_output\1\sim_prot_1_1_r1.txt	281.7610438944169
151	151	../simulations/n_vars_1\sim_data\sample_151\sim_output\1\sim_prot_1_1_r1.txt	405.5692577277919
152	152	../simulations/n_vars_1\sim_data\sample_152\sim_output\1\sim_prot_1_1_r1.txt	490.4879692755568
153	153	../simulations/n_vars_1\sim_data\sample_153\sim_output\1\sim_prot_1_1_r1.txt	118.7776589818301
154	154	../simulations/n_vars_1\sim_data\sample_154\sim_output\1\sim_prot_1_1_r1.txt	449.9694171441326
155	155	../simulations/n_vars_1\sim_data\sample_155\sim_output\1\sim_prot_1_1_r1.txt	112.1774427312423
156	156	../simulations/n_vars_1\sim_data\sample_156\sim_output\1\sim_prot_1_1_r1.txt	84.00331120069069
157	157	../simulations/n_vars_1\sim_data\sample_157\sim_output\1\sim_prot_1_1_r1.txt	319.7732794811552
158	158	../simulations/n_vars_1\sim_data\sample_158\sim_output\1\sim_prot_1_1_r1.txt	144.0912151572273
159	160	../simulations/n_vars_1\sim_data\sample_160\sim_output\1\sim_prot_1_1_r1.txt	394.6287916384877
160	161	../simulations/n_vars_1\sim_data\sample_161\sim_output\1\sim_prot_1_1_r1.txt	82.53533552116882
161	162	../simulations/n_vars_1\sim_data\sample_162\sim_output\1\sim_prot_1_1_r1.txt	264.2745261810881
162	163	../simulations/n_vars_1\sim_data\sample_163\sim_output\1\sim_prot_1_1_r1.txt	304.3720253442243
163	164	../simulations/n_vars_1\sim_data\sample_164\sim_output\1\sim_prot_1_1_r1.txt	507.3835384077872
164	165	../simulations/n_vars_1\sim_data\sample_165\sim_output\1\sim_prot_1_1_r1.txt	66.45206336871101
165	166	../simulations/n_vars_1\sim_data\sample_166\sim_output\1\sim_prot_1_1_r1.txt	258.6550889744432
166	167	../simulations/n_vars_1\sim_data\sample_167\sim_output\1\sim_prot_1_1_r1.txt	82.15508309407262
167	168	../simulations/n_vars_1\sim_data\sample_168\sim_output\1\sim_prot_1_1_r1.txt	314.1152789146555
168	169	../simulations/n_vars_1\sim_data\sample_169\sim_output\1\sim_prot_1_1_r1.txt	336.3789359559743
169	170	../simulations/n_vars_1\sim_data\sample_170\sim_output\1\sim_prot_1_1_r1.txt	385.5154403669204
170	171	../simulations/n_vars_1\sim_data\sample_171\sim_output\1\sim_prot_1_1_r1.txt	95.55902056839467
171	172	../simulations/n_vars_1\sim_data\sample_172\sim_output\1\sim_prot_1_1_r1.txt	283.5764808961594
172	173	../simulations/n_vars_1\sim_data\sample_173\sim_output\1\sim_prot_1_1_r1.txt	436.9064760334044
173	174	../simulations/n_vars_1\sim_data\sample_174\sim_output\1\sim_prot_1_1_r1.txt	454.6204987922856
174	175	../simulations/n_vars_1\sim_data\sample_175\sim_output\1\sim_prot_1_1_r1.txt	90.91771301071377
175	177	../simulations/n_vars_1\sim_data\sample_177\sim_output\1\sim_prot_1_1_r1.txt	78.52596332296282
176	178	../simulations/n_vars_1\sim_data\sample_178\sim_output\1\sim_prot_1_1_r1.txt	403.2147624858102
177	179	../simulations/n_vars_1\sim_data\sample_179\sim_output\1\sim_prot_1_1_r1.txt	463.5092411487576
178	180	../simulations/n_vars_1\sim_data\sample_180\sim_output\1\sim_prot_1_1_r1.txt	91.35756812436347
179	181	../simulations/n_vars_1\sim_data\sample_181\sim_output\1\sim_prot_1_1_r1.txt	141.3454320574443
180	182	../simulations/n_vars_1\sim_data\sample_182\sim_output\1\sim_prot_1_1_r1.txt	410.75911244203
181	183	../simulations/n_vars_1\sim_data\sample_183\sim_output\1\sim_prot_1_1_r1.txt	124.9743005004658
182	184	../simulations/n_vars_1\sim_data\sample_184\sim_output\1\sim_prot_1_1_r1.txt	248.384787181644
183	185	../simulations/n_vars_1\sim_data\sample_185\sim_output\1\sim_prot_1_1_r1.txt	327.3506204292696
184	186	../simulations/n_vars_1\sim_data\sample_186\sim_output\1\sim_prot_1_1_r1.txt	86.64160458492786
185	187	../simulations/n_vars_1\sim_data\sample_187\sim_output\1\sim_prot_1_1_r1.txt	278.6319855567937
186	188	../simulations/n_vars_1\sim_data\sample_188\sim_output\1\sim_prot_1_1_r1.txt	88.05780361809292
187	189	../simulations/n_vars_1\sim_data\sample_189\sim_output\1\sim_prot_1_1_r1.txt	149.6859200656408
188	190	../simulations/n_vars_1\sim_data\sample_190\sim_output\1\sim_prot_1_1_r1.txt	155.0330576482786
189	191	../simulations/n_vars_1\sim_data\sample_191\sim_output\1\sim_prot_1_1_r1.txt	98.22543480932403
190	192	../simulations/n_vars_1\sim_data\sample_192\sim_output\1\sim_prot_1_1_r1.txt	598.9625621863952
191	193	../simulations/n_vars_1\sim_data\sample_193\sim_output\1\sim_prot_1_1_r1.txt	150.1990890863848
192	194	../simulations/n_vars_1\sim_data\sample_194\sim_output\1\sim_prot_1_1_r1.txt	278.1436867630178
193	195	../simulations/n_vars_1\sim_data\sample_195\sim_output\1\sim_prot_1_1_r1.txt	154.1712917095
194	196	../simulations/n_vars_1\sim_data\sample_196\sim_output\1\sim_prot_1_1_r1.txt	88.22327646486316
195	197	../simulations/n_vars_1\sim_data\sample_197\sim_output\1\sim_prot_1_1_r1.txt	349.6698128514316
196	198	../simulations/n_vars_1\sim_data\sample_198\sim_output\1\sim_prot_1_1_r1.txt	81.76226646090944
197	199	../simulations/n_vars_1\sim_data\sample_199\sim_output\1\sim_prot_1_1_r1.txt	536.9110906021074
198	200	../simulations/n_vars_1\sim_data\sample_200\sim_output\1\sim_prot_1_1_r1.txt	305.356724796239
199	201	../simulations/n_vars_1\sim_data\sample_201\sim_output\1\sim_prot_1_1_r1.txt	99.8775646089478
200	202	../simulations/n_vars_1\sim_data\sample_202\sim_output\1\sim_prot_1_1_r1.txt	85.83061542938675
