sim_number	sample_id	sim_file	m_kinetics_isotype_1_scheme_2_transition_2_parameter_1
518	521	../simulations/n_vars_1\sim_data\sample_521\sim_output\1\sim_prot_1_1_r1.txt	76.30598624162894
519	522	../simulations/n_vars_1\sim_data\sample_522\sim_output\1\sim_prot_1_1_r1.txt	208.5250784557099
520	523	../simulations/n_vars_1\sim_data\sample_523\sim_output\1\sim_prot_1_1_r1.txt	79.04819533950858
521	524	../simulations/n_vars_1\sim_data\sample_524\sim_output\1\sim_prot_1_1_r1.txt	207.303085246385
522	525	../simulations/n_vars_1\sim_data\sample_525\sim_output\1\sim_prot_1_1_r1.txt	135.9862768987334
523	526	../simulations/n_vars_1\sim_data\sample_526\sim_output\1\sim_prot_1_1_r1.txt	241.3202534851349
524	527	../simulations/n_vars_1\sim_data\sample_527\sim_output\1\sim_prot_1_1_r1.txt	70.86502867526212
525	528	../simulations/n_vars_1\sim_data\sample_528\sim_output\1\sim_prot_1_1_r1.txt	339.2588241926376
526	529	../simulations/n_vars_1\sim_data\sample_529\sim_output\1\sim_prot_1_1_r1.txt	318.8719370015126
527	530	../simulations/n_vars_1\sim_data\sample_530\sim_output\1\sim_prot_1_1_r1.txt	116.2366761786698
528	531	../simulations/n_vars_1\sim_data\sample_531\sim_output\1\sim_prot_1_1_r1.txt	224.2335916130504
529	532	../simulations/n_vars_1\sim_data\sample_532\sim_output\1\sim_prot_1_1_r1.txt	169.9898906999972
530	533	../simulations/n_vars_1\sim_data\sample_533\sim_output\1\sim_prot_1_1_r1.txt	453.2120384707533
531	534	../simulations/n_vars_1\sim_data\sample_534\sim_output\1\sim_prot_1_1_r1.txt	619.2975316411344
532	535	../simulations/n_vars_1\sim_data\sample_535\sim_output\1\sim_prot_1_1_r1.txt	79.74501490643068
533	536	../simulations/n_vars_1\sim_data\sample_536\sim_output\1\sim_prot_1_1_r1.txt	599.9088808132459
534	537	../simulations/n_vars_1\sim_data\sample_537\sim_output\1\sim_prot_1_1_r1.txt	69.1932889586586
535	538	../simulations/n_vars_1\sim_data\sample_538\sim_output\1\sim_prot_1_1_r1.txt	177.4343120090236
536	539	../simulations/n_vars_1\sim_data\sample_539\sim_output\1\sim_prot_1_1_r1.txt	97.27191586905607
537	541	../simulations/n_vars_1\sim_data\sample_541\sim_output\1\sim_prot_1_1_r1.txt	239.3837796768584
538	542	../simulations/n_vars_1\sim_data\sample_542\sim_output\1\sim_prot_1_1_r1.txt	267.9958390959351
539	543	../simulations/n_vars_1\sim_data\sample_543\sim_output\1\sim_prot_1_1_r1.txt	261.40570068655
540	544	../simulations/n_vars_1\sim_data\sample_544\sim_output\1\sim_prot_1_1_r1.txt	172.3274161508208
541	545	../simulations/n_vars_1\sim_data\sample_545\sim_output\1\sim_prot_1_1_r1.txt	270.589156630859
542	546	../simulations/n_vars_1\sim_data\sample_546\sim_output\1\sim_prot_1_1_r1.txt	218.5018457044158
543	547	../simulations/n_vars_1\sim_data\sample_547\sim_output\1\sim_prot_1_1_r1.txt	529.9581502598464
544	548	../simulations/n_vars_1\sim_data\sample_548\sim_output\1\sim_prot_1_1_r1.txt	498.3426600710762
545	549	../simulations/n_vars_1\sim_data\sample_549\sim_output\1\sim_prot_1_1_r1.txt	104.4248976240022
546	550	../simulations/n_vars_1\sim_data\sample_550\sim_output\1\sim_prot_1_1_r1.txt	246.0003056125542
547	551	../simulations/n_vars_1\sim_data\sample_551\sim_output\1\sim_prot_1_1_r1.txt	331.2239560345797
548	552	../simulations/n_vars_1\sim_data\sample_552\sim_output\1\sim_prot_1_1_r1.txt	196.4604419492043
549	553	../simulations/n_vars_1\sim_data\sample_553\sim_output\1\sim_prot_1_1_r1.txt	185.2903295470397
550	554	../simulations/n_vars_1\sim_data\sample_554\sim_output\1\sim_prot_1_1_r1.txt	245.023386148223
551	555	../simulations/n_vars_1\sim_data\sample_555\sim_output\1\sim_prot_1_1_r1.txt	193.9678039719405
552	556	../simulations/n_vars_1\sim_data\sample_556\sim_output\1\sim_prot_1_1_r1.txt	355.954379520626
553	557	../simulations/n_vars_1\sim_data\sample_557\sim_output\1\sim_prot_1_1_r1.txt	233.1706282206709
554	558	../simulations/n_vars_1\sim_data\sample_558\sim_output\1\sim_prot_1_1_r1.txt	293.6404172936883
555	559	../simulations/n_vars_1\sim_data\sample_559\sim_output\1\sim_prot_1_1_r1.txt	284.3507557753333
556	560	../simulations/n_vars_1\sim_data\sample_560\sim_output\1\sim_prot_1_1_r1.txt	141.2404346410471
557	561	../simulations/n_vars_1\sim_data\sample_561\sim_output\1\sim_prot_1_1_r1.txt	128.2199363940199
558	562	../simulations/n_vars_1\sim_data\sample_562\sim_output\1\sim_prot_1_1_r1.txt	159.9414045248054
559	563	../simulations/n_vars_1\sim_data\sample_563\sim_output\1\sim_prot_1_1_r1.txt	98.1612492704983
560	564	../simulations/n_vars_1\sim_data\sample_564\sim_output\1\sim_prot_1_1_r1.txt	71.97736876829059
561	565	../simulations/n_vars_1\sim_data\sample_565\sim_output\1\sim_prot_1_1_r1.txt	444.1321245968846
562	566	../simulations/n_vars_1\sim_data\sample_566\sim_output\1\sim_prot_1_1_r1.txt	152.0202392353052
563	567	../simulations/n_vars_1\sim_data\sample_567\sim_output\1\sim_prot_1_1_r1.txt	272.5869127847213
564	568	../simulations/n_vars_1\sim_data\sample_568\sim_output\1\sim_prot_1_1_r1.txt	64.63791897947023
565	569	../simulations/n_vars_1\sim_data\sample_569\sim_output\1\sim_prot_1_1_r1.txt	108.0272706535871
566	570	../simulations/n_vars_1\sim_data\sample_570\sim_output\1\sim_prot_1_1_r1.txt	535.5789621027079
567	571	../simulations/n_vars_1\sim_data\sample_571\sim_output\1\sim_prot_1_1_r1.txt	137.2763103133593
568	572	../simulations/n_vars_1\sim_data\sample_572\sim_output\1\sim_prot_1_1_r1.txt	167.5556740442982
569	573	../simulations/n_vars_1\sim_data\sample_573\sim_output\1\sim_prot_1_1_r1.txt	96.97197931760017
570	574	../simulations/n_vars_1\sim_data\sample_574\sim_output\1\sim_prot_1_1_r1.txt	225.6971164178507
571	575	../simulations/n_vars_1\sim_data\sample_575\sim_output\1\sim_prot_1_1_r1.txt	67.46829780920571
572	576	../simulations/n_vars_1\sim_data\sample_576\sim_output\1\sim_prot_1_1_r1.txt	354.6477380590617
573	577	../simulations/n_vars_1\sim_data\sample_577\sim_output\1\sim_prot_1_1_r1.txt	73.50290233602387
574	578	../simulations/n_vars_1\sim_data\sample_578\sim_output\1\sim_prot_1_1_r1.txt	101.7527497427762
575	579	../simulations/n_vars_1\sim_data\sample_579\sim_output\1\sim_prot_1_1_r1.txt	222.4552336531357
576	580	../simulations/n_vars_1\sim_data\sample_580\sim_output\1\sim_prot_1_1_r1.txt	258.0300711557289
577	581	../simulations/n_vars_1\sim_data\sample_581\sim_output\1\sim_prot_1_1_r1.txt	108.2648895197056
578	582	../simulations/n_vars_1\sim_data\sample_582\sim_output\1\sim_prot_1_1_r1.txt	585.6817745627536
579	583	../simulations/n_vars_1\sim_data\sample_583\sim_output\1\sim_prot_1_1_r1.txt	316.3470918788619
580	584	../simulations/n_vars_1\sim_data\sample_584\sim_output\1\sim_prot_1_1_r1.txt	319.9743590377382
581	585	../simulations/n_vars_1\sim_data\sample_585\sim_output\1\sim_prot_1_1_r1.txt	179.6379847704667
582	586	../simulations/n_vars_1\sim_data\sample_586\sim_output\1\sim_prot_1_1_r1.txt	64.87075842357774
583	587	../simulations/n_vars_1\sim_data\sample_587\sim_output\1\sim_prot_1_1_r1.txt	363.3272234518387
584	588	../simulations/n_vars_1\sim_data\sample_588\sim_output\1\sim_prot_1_1_r1.txt	219.3812828526496
585	589	../simulations/n_vars_1\sim_data\sample_589\sim_output\1\sim_prot_1_1_r1.txt	308.4148458093382
586	590	../simulations/n_vars_1\sim_data\sample_590\sim_output\1\sim_prot_1_1_r1.txt	613.4202235193493
587	591	../simulations/n_vars_1\sim_data\sample_591\sim_output\1\sim_prot_1_1_r1.txt	366.4741259685882
588	592	../simulations/n_vars_1\sim_data\sample_592\sim_output\1\sim_prot_1_1_r1.txt	528.0068801884355
589	593	../simulations/n_vars_1\sim_data\sample_593\sim_output\1\sim_prot_1_1_r1.txt	116.019979159571
590	594	../simulations/n_vars_1\sim_data\sample_594\sim_output\1\sim_prot_1_1_r1.txt	388.9105029794641
591	595	../simulations/n_vars_1\sim_data\sample_595\sim_output\1\sim_prot_1_1_r1.txt	346.9033684453067
592	596	../simulations/n_vars_1\sim_data\sample_596\sim_output\1\sim_prot_1_1_r1.txt	177.2936161055869
593	597	../simulations/n_vars_1\sim_data\sample_597\sim_output\1\sim_prot_1_1_r1.txt	131.3229564070327
594	598	../simulations/n_vars_1\sim_data\sample_598\sim_output\1\sim_prot_1_1_r1.txt	529.4337708433511
595	599	../simulations/n_vars_1\sim_data\sample_599\sim_output\1\sim_prot_1_1_r1.txt	146.446377219575
596	600	../simulations/n_vars_1\sim_data\sample_600\sim_output\1\sim_prot_1_1_r1.txt	166.9728081430156
597	601	../simulations/n_vars_1\sim_data\sample_601\sim_output\1\sim_prot_1_1_r1.txt	102.5164058351162
598	602	../simulations/n_vars_1\sim_data\sample_602\sim_output\1\sim_prot_1_1_r1.txt	119.3974171909977
599	603	../simulations/n_vars_1\sim_data\sample_603\sim_output\1\sim_prot_1_1_r1.txt	274.3214620356384
600	604	../simulations/n_vars_1\sim_data\sample_604\sim_output\1\sim_prot_1_1_r1.txt	100.0183396996693
