sim_number	sample_id	sim_file	m_kinetics_isotype_1_scheme_2_transition_2_parameter_1
435	438	../simulations/n_vars_1\sim_data\sample_438\sim_output\1\sim_prot_1_1_r1.txt	333.297953319262
436	439	../simulations/n_vars_1\sim_data\sample_439\sim_output\1\sim_prot_1_1_r1.txt	227.995309597823
437	440	../simulations/n_vars_1\sim_data\sample_440\sim_output\1\sim_prot_1_1_r1.txt	216.0907965812562
438	441	../simulations/n_vars_1\sim_data\sample_441\sim_output\1\sim_prot_1_1_r1.txt	401.6916514807061
439	442	../simulations/n_vars_1\sim_data\sample_442\sim_output\1\sim_prot_1_1_r1.txt	137.8713457200863
440	443	../simulations/n_vars_1\sim_data\sample_443\sim_output\1\sim_prot_1_1_r1.txt	66.9046575833478
441	444	../simulations/n_vars_1\sim_data\sample_444\sim_output\1\sim_prot_1_1_r1.txt	73.4342057712699
442	445	../simulations/n_vars_1\sim_data\sample_445\sim_output\1\sim_prot_1_1_r1.txt	89.80777600343721
443	446	../simulations/n_vars_1\sim_data\sample_446\sim_output\1\sim_prot_1_1_r1.txt	75.94050068688031
444	447	../simulations/n_vars_1\sim_data\sample_447\sim_output\1\sim_prot_1_1_r1.txt	129.8993008709841
445	448	../simulations/n_vars_1\sim_data\sample_448\sim_output\1\sim_prot_1_1_r1.txt	95.74420863757533
446	449	../simulations/n_vars_1\sim_data\sample_449\sim_output\1\sim_prot_1_1_r1.txt	495.6488277454303
447	450	../simulations/n_vars_1\sim_data\sample_450\sim_output\1\sim_prot_1_1_r1.txt	70.60070315924192
448	451	../simulations/n_vars_1\sim_data\sample_451\sim_output\1\sim_prot_1_1_r1.txt	205.051718078885
449	452	../simulations/n_vars_1\sim_data\sample_452\sim_output\1\sim_prot_1_1_r1.txt	145.584272055662
450	453	../simulations/n_vars_1\sim_data\sample_453\sim_output\1\sim_prot_1_1_r1.txt	73.76880423716818
451	454	../simulations/n_vars_1\sim_data\sample_454\sim_output\1\sim_prot_1_1_r1.txt	310.6510238710522
452	455	../simulations/n_vars_1\sim_data\sample_455\sim_output\1\sim_prot_1_1_r1.txt	67.09922107211162
453	456	../simulations/n_vars_1\sim_data\sample_456\sim_output\1\sim_prot_1_1_r1.txt	168.139135572854
454	457	../simulations/n_vars_1\sim_data\sample_457\sim_output\1\sim_prot_1_1_r1.txt	157.2085894486905
455	458	../simulations/n_vars_1\sim_data\sample_458\sim_output\1\sim_prot_1_1_r1.txt	538.3987358433433
456	459	../simulations/n_vars_1\sim_data\sample_459\sim_output\1\sim_prot_1_1_r1.txt	293.1081800110879
457	460	../simulations/n_vars_1\sim_data\sample_460\sim_output\1\sim_prot_1_1_r1.txt	355.5230052048834
458	461	../simulations/n_vars_1\sim_data\sample_461\sim_output\1\sim_prot_1_1_r1.txt	414.2950876899532
459	462	../simulations/n_vars_1\sim_data\sample_462\sim_output\1\sim_prot_1_1_r1.txt	289.4913084015375
460	463	../simulations/n_vars_1\sim_data\sample_463\sim_output\1\sim_prot_1_1_r1.txt	514.9228748036525
461	464	../simulations/n_vars_1\sim_data\sample_464\sim_output\1\sim_prot_1_1_r1.txt	503.5784073906525
462	465	../simulations/n_vars_1\sim_data\sample_465\sim_output\1\sim_prot_1_1_r1.txt	172.0940943821377
463	466	../simulations/n_vars_1\sim_data\sample_466\sim_output\1\sim_prot_1_1_r1.txt	88.7801406469097
464	467	../simulations/n_vars_1\sim_data\sample_467\sim_output\1\sim_prot_1_1_r1.txt	74.65618099239035
465	468	../simulations/n_vars_1\sim_data\sample_468\sim_output\1\sim_prot_1_1_r1.txt	228.7005608314965
466	469	../simulations/n_vars_1\sim_data\sample_469\sim_output\1\sim_prot_1_1_r1.txt	151.4678921075479
467	470	../simulations/n_vars_1\sim_data\sample_470\sim_output\1\sim_prot_1_1_r1.txt	81.34049087254492
468	471	../simulations/n_vars_1\sim_data\sample_471\sim_output\1\sim_prot_1_1_r1.txt	95.98972988167934
469	472	../simulations/n_vars_1\sim_data\sample_472\sim_output\1\sim_prot_1_1_r1.txt	128.4572977899162
470	473	../simulations/n_vars_1\sim_data\sample_473\sim_output\1\sim_prot_1_1_r1.txt	212.521713548179
471	474	../simulations/n_vars_1\sim_data\sample_474\sim_output\1\sim_prot_1_1_r1.txt	74.34077936185896
472	475	../simulations/n_vars_1\sim_data\sample_475\sim_output\1\sim_prot_1_1_r1.txt	71.80286379101327
473	476	../simulations/n_vars_1\sim_data\sample_476\sim_output\1\sim_prot_1_1_r1.txt	562.5021173096051
474	477	../simulations/n_vars_1\sim_data\sample_477\sim_output\1\sim_prot_1_1_r1.txt	96.63314167424849
475	478	../simulations/n_vars_1\sim_data\sample_478\sim_output\1\sim_prot_1_1_r1.txt	460.1848976248304
476	479	../simulations/n_vars_1\sim_data\sample_479\sim_output\1\sim_prot_1_1_r1.txt	138.2463231824248
477	480	../simulations/n_vars_1\sim_data\sample_480\sim_output\1\sim_prot_1_1_r1.txt	81.01652356405793
478	481	../simulations/n_vars_1\sim_data\sample_481\sim_output\1\sim_prot_1_1_r1.txt	351.6724202138004
479	482	../simulations/n_vars_1\sim_data\sample_482\sim_output\1\sim_prot_1_1_r1.txt	87.01832954099663
480	483	../simulations/n_vars_1\sim_data\sample_483\sim_output\1\sim_prot_1_1_r1.txt	313.1591341081645
481	484	../simulations/n_vars_1\sim_data\sample_484\sim_output\1\sim_prot_1_1_r1.txt	609.5511246396579
482	485	../simulations/n_vars_1\sim_data\sample_485\sim_output\1\sim_prot_1_1_r1.txt	162.0844088449961
483	486	../simulations/n_vars_1\sim_data\sample_486\sim_output\1\sim_prot_1_1_r1.txt	574.4460817263463
484	487	../simulations/n_vars_1\sim_data\sample_487\sim_output\1\sim_prot_1_1_r1.txt	532.1202968983059
485	488	../simulations/n_vars_1\sim_data\sample_488\sim_output\1\sim_prot_1_1_r1.txt	297.0742447792697
486	489	../simulations/n_vars_1\sim_data\sample_489\sim_output\1\sim_prot_1_1_r1.txt	313.847755591695
487	490	../simulations/n_vars_1\sim_data\sample_490\sim_output\1\sim_prot_1_1_r1.txt	307.9626050008163
488	491	../simulations/n_vars_1\sim_data\sample_491\sim_output\1\sim_prot_1_1_r1.txt	447.3700976366621
489	492	../simulations/n_vars_1\sim_data\sample_492\sim_output\1\sim_prot_1_1_r1.txt	91.6531416166962
490	493	../simulations/n_vars_1\sim_data\sample_493\sim_output\1\sim_prot_1_1_r1.txt	374.8197943387789
491	494	../simulations/n_vars_1\sim_data\sample_494\sim_output\1\sim_prot_1_1_r1.txt	482.4678305719701
492	495	../simulations/n_vars_1\sim_data\sample_495\sim_output\1\sim_prot_1_1_r1.txt	106.9675818673857
493	496	../simulations/n_vars_1\sim_data\sample_496\sim_output\1\sim_prot_1_1_r1.txt	107.6714067982098
494	497	../simulations/n_vars_1\sim_data\sample_497\sim_output\1\sim_prot_1_1_r1.txt	521.382578320484
495	498	../simulations/n_vars_1\sim_data\sample_498\sim_output\1\sim_prot_1_1_r1.txt	255.7964274481336
496	499	../simulations/n_vars_1\sim_data\sample_499\sim_output\1\sim_prot_1_1_r1.txt	117.2838450723543
497	500	../simulations/n_vars_1\sim_data\sample_500\sim_output\1\sim_prot_1_1_r1.txt	76.62220564090653
498	501	../simulations/n_vars_1\sim_data\sample_501\sim_output\1\sim_prot_1_1_r1.txt	87.82302502510103
499	502	../simulations/n_vars_1\sim_data\sample_502\sim_output\1\sim_prot_1_1_r1.txt	510.510205696883
500	503	../simulations/n_vars_1\sim_data\sample_503\sim_output\1\sim_prot_1_1_r1.txt	471.9130793010343
